stop_I,stop_id,code,name,desc,lat,lon,parent_I,location_type,wheelchair_boarding,self_or_parent_I
313,1121436,0313,Sörnäinen(M),Hämeentie 33,60.18806,24.9629,,0,1,313
314,1121437,0314,Sörnäinen(M),Hämeentie,60.18782,24.96248,,0,2,314
315,1121438,0261,Brahenkatu,Läntinen Brahenkatu,60.18978,24.94826,,0,2,315
316,1121439,0262,Brahenkatu,Läntinen Brahenkatu,60.189678,24.948237,,0,1,316
317,1121446,0245,Diakoniapuisto,Helsinginkatu,60.186052,24.941642,,0,2,317
318,1121448,0247,Urheilutalo,Helsinginkatu 28,60.1865,24.94796,,0,1,318
319,1121449,0248,Urheilutalo,Helsinginkatu 25,60.18656,24.94761,,0,1,319
320,1121450,0249,Helsinginkatu,Helsinginkatu 16,60.18708,24.95391,,0,1,320
321,1121480,0259,Urheilutalo,Läntinen Brahenkatu,60.1875,24.94847,,0,2,321
322,1121481,0260,Urheilutalo,Läntinen Brahenkatu,60.18677,24.94846,,0,2,322
323,1121601,0017,Sörnäinen,Sörnäinen,60.187414,24.959904,7529.0,0,0,7529
324,1121602,0017,Sörnäinen,Sörnäinen,60.187414,24.959904,7529.0,0,0,7529
325,1122101,2066,Diakoniapuisto,Sturenkatu,60.18642,24.94121,,0,2,325
326,1122102,2067,Diakoniapuisto,Sturenkatu,60.18643,24.94185,,0,1,326
327,1122110,0654,Sturenkatu,Aleksis Kiven katu,60.190835,24.948841,,0,2,327
328,1122112,2134,Kotkankatu,Aleksis Kiven katu,60.192558,24.944612,,0,2,328
329,1122113,0633,Linnanmäki,Viipurinkatu 13,60.19124,24.9406,,0,2,329
330,1122114,0634,Linnanmäki,Viipurinkatu 20,60.19117,24.94101,,0,2,330
331,1122115,0635,Karjalankatu,Viipurinkatu 31,60.19244,24.936076,,0,1,331
332,1122116,0636,Karjalankatu,Viipurinkatu,60.19225,24.93641,,0,1,332
333,1122126,2132,Sipoonkatu,Aleksis Kiven katu,60.1942,24.94076,,0,2,333
334,1122127,2104,Savonkatu,Savonkatu,60.19505,24.93578,,0,2,334
335,1122128,2130,Savonkatu,Aleksis Kiven katu,60.19545,24.93699,,0,1,335
336,1122132,2125,Kulttuuritalo,Sturenkatu,60.18724,24.94385,,0,2,336
337,1122133,2124,Kulttuuritalo,Sturenkatu 4,60.18774,24.94428,,0,2,337
338,1122134,2123,Porvoonkatu,Porvoonkatu 15,60.19007,24.94719,,0,2,338
339,1122135,2122,Porvoonkatu,Sturenkatu 8,60.18944,24.94694,,0,2,339
340,1122196,2145,Porvoonkatu,Sturenkatu 13,60.18917,24.94693,,0,0,340
341,1122400,0654,Sturenkatu,Aleksis Kiven Katu,60.190877,24.948758,,0,0,341
342,1122413,0633,Linnanmäki,Viipurinkatu 13,60.19124,24.9406,,0,1,342
343,1122414,0634,Linnanmäki,Viipurinkatu 20,60.19117,24.94101,,0,1,343
344,1122415,0635,Karjalankatu,Viipurinkatu 31,60.19244,24.936076,,0,2,344
345,1122416,0636,Karjalankatu,Viipurinkatu,60.19225,24.93641,,0,1,345
346,1122440,0631,Porvoonkatu,Porvoonkatu,60.19081,24.94525,,0,1,346
347,1122441,0632,Porvoonkatu,Porvoonkatu 12,60.19058,24.94568,,0,2,347
348,1122447,0246,Diakoniapuisto,Helsinginkatu,60.18603,24.94126,,0,2,348
349,1130101,1258,Hietakannaksentie,Eteläinen Hesperiank,60.175185,24.912905,,0,0,349
350,1130102,1259,Hietakannaksentie,Eteläinen Hesperiank,60.175247,24.912978,,0,0,350
351,1130103,1307,Apollonkatu,Runeberginkatu 43,60.17583,24.92213,,0,2,351
352,1130104,1308,Apollonkatu,Runeberginkatu 30,60.17568,24.92194,,0,2,352
353,1130105,1906,Kansallismuseo,Mannerheimintie,60.17391,24.93328,,0,2,353
354,1130106,1911,Hesperian puisto,Mannerheimintie,60.17884,24.92917,,0,2,354
355,1130107,1908,Hesperian puisto,Mannerheimintie 40,60.17714,24.92988,,0,2,355
356,1130109,1306,Kauppakorkeakoulut,Runeberginkatu 10,60.17083,24.92517,,0,2,356
357,1130110,1305,Kauppakorkeakoulut,Runeberginkatu 23,60.17209,24.92367,,0,2,357
358,1130111,1907,Kansallismuseo,Mannerheimintie,60.17419,24.93349,,0,2,358
359,1130112,1231,Leppäsuonkatu,Pohjoinen Rautatieka,60.16818,24.923302,,0,0,359
360,1130113,1273,Pohj. Rautatiekatu,Pohj. Rautatiekatu,60.170862,24.930898,,0,2,360
361,1130115,1230,Leppäsuonkatu,Pohjoinen Rautatieka,60.168485,24.923568,,0,0,361
362,1130122,1281,Taivallahti,Mechelininkatu,60.17616,24.9181,,0,2,362
363,1130139,0204,Kauppakorkeakoulut,Arkadiankatu 23,60.17115,24.92563,,0,0,363
364,1130181,1270,Hietaniemi,Hietaniemenkatu,60.17273,24.91101,,0,2,364
365,1130182,1269,Hietaniemi,Hietaniemenkatu,60.17281,24.91111,,0,2,365
366,1130183,1266,Väinämöisenkatu,Hietaniemenkatu,60.17004,24.91991,,0,2,366
367,1130184,1265,Väinämöisenkatu,Hietaniemenkatu 19,60.17009,24.92008,,0,2,367
368,1130187,1268,Arkadiankatu,Hietaniemenkatu,60.17115,24.91622,,0,2,368
369,1130188,1267,Arkadiankatu,Hietaniemenkatu,60.17143,24.9157,,0,2,369
370,1130206,1909,Hesperian puisto,Mannerheimintie,60.17842,24.92938,,0,0,370
371,1130432,0103,Kansallismuseo,Mannerheimintie,60.17511,24.93235,,0,1,371
372,1130433,0104,Kansallismuseo,Mannerheimintie,60.1748,24.93261,,0,1,372
373,1130434,0105,Hesperian puisto,Mannerheimintie,60.17831,24.9292,,0,1,373
374,1130435,0106,Hesperian puisto,Mannerheimintie 42,60.17805,24.92931,,0,1,374
375,1130438,0203,Kauppakorkeakoulut,Arkadiankatu 20,60.17126,24.92495,,0,2,375
376,1130439,0204,Kauppakorkeakoulut,Arkadiankatu 23,60.17115,24.92563,,0,1,376
377,1130440,0205,Sammonkatu,Runeberginkatu 31,60.17341,24.92265,,0,2,377
378,1130441,0206,Sammonkatu,Runeberginkatu,60.17285,24.92295,,0,2,378
379,1130442,0207,Apollonkatu,Runeberginkatu,60.17643,24.92226,,0,1,379
380,1130443,0208,Apollonkatu,Runeberginkatu 32,60.17625,24.92218,,0,1,380
381,1130444,0219,Perhonkatu,Mechelininkatu,60.1705,24.92068,,0,1,381
382,1130445,0220,Perhonkatu,Mechelininkatu 4,60.17033,24.92068,,0,2,382
383,1130446,0221,Caloniuksenkatu,Mechelininkatu 21,60.1734,24.91935,,0,1,383
384,1130447,0222,Caloniuksenkatu,Mechelininkatu 20,60.1732,24.91935,,0,1,384
385,1140101,1316,Linnankoskenkatu,Topeliuksenkatu,60.183082,24.918761,,0,0,385
386,1140102,1311,Töölöntori,Topeliuksenkatu,60.17992,24.92211,,0,2,386
387,1140103,1312,Töölöntori,Topeliuksenkatu,60.17966,24.92227,,0,2,387
388,1140104,1317,Linnankoskenkatu,Topeliuksenkatu 25,60.18484,24.917,,0,2,388
390,1140106,1318,Kirjailijan puisto,Topeliuksenkatu,60.18579,24.91579,,0,2,390
391,1140107,2065,Töölön kisahalli,Toivonkatu 1-3,60.184173,24.924404,,0,2,391
392,1140108,2064,Töölön kisahalli,Toivonkatu,60.184083,24.924736,,0,2,392
393,1140109,1329,Ratikkamuseo,Eino Leinon katu 1-5,60.18376,24.92175,,0,2,393
394,1140110,1328,Ratikkamuseo,Eino Leinon katu 10,60.183679,24.919857,,0,2,394
395,1140111,1287,Kajanuksenkatu,Linnankoskenkatu 13,60.18523,24.9148,,0,2,395
396,1140112,1288,Kajanuksenkatu,Linnankoskenkatu 16,60.18507,24.91445,,0,2,396
397,1140113,1289,Lastenlinna,Linnankoskenk. 25-27,60.18508,24.91015,,0,2,397
398,1140114,1290,Lastenlinna,Linnankoskenkatu,60.18493,24.91001,,0,2,398
399,1140115,1914,Töölön kisahalli,Mannerheimintie 72,60.18346,24.92454,,0,2,399
400,1140116,1913,Töölön kisahalli,Mannerheimint. 21-23,60.18433,24.92357,,0,2,400
401,1140117,1917,Kansaneläkelaitos,Mannerheimintie 49,60.18948,24.91707,,0,2,401
402,1140118,1916,Kansaneläkelaitos,Mannerheimintie 102,60.18922,24.91698,,0,2,402
403,1140119,1331,Töölöntori,Runeberginkatu 57,60.17995,24.92414,,0,2,403
404,1140120,1330,Töölöntori,Runeberginkatu 44,60.178585,24.922636,,0,2,404
405,1140121,1282,Taivallahti,Pohjoinen Hesperiank,60.17669,24.91687,,0,0,405
406,1140122,1310,Töölöntori,Topeliuksenkatu,60.17944,24.92255,,0,2,406
407,1140125,2070,Jäähalli,Nordenskiöldinkatu,60.18934,24.9197,,0,2,407
408,1140126,2069,Jäähalli,Nordenskiöldinkatu,60.18928,24.92004,,0,2,408
409,1140127,1309,Töölöntori,Topeliuksenkatu 3,60.17975,24.92221,,0,2,409
410,1140129,1313,Töölön sairaala,Topeliuksenkatu,60.18153,24.92058,,0,2,410
411,1140130,1314,Töölön sairaala,Topeliuksenkatu,60.18142,24.92043,,0,2,411
412,1140131,1315,Töölön kirjasto,Topeliuksenkatu 17,60.18341,24.91852,,0,2,412
413,1140133,1319,Kirjailijan puisto,Topeliuksenkatu,60.18581,24.91596,,0,2,413
414,1140156,1283,Sibeliuksenpuisto,Mechelininkatu,60.18029,24.91622,,0,1,414
415,1140157,1284,Sibeliuksenpuisto,Mechelininkatu,60.18027,24.91578,,0,2,415
416,1140165,1285,Rajasaarentie,Mechelininkatu 39,60.18363,24.91578,,0,2,416
417,1140166,1286,Rajasaarentie,Mechelininkatu,60.18318,24.91532,,0,2,417
418,1140196,2062,Ooppera,Helsinginkatu 58,60.18216,24.92894,,0,2,418
419,1140197,1332,Ooppera,Runegerginkatu 60,60.18161,24.92672,,0,2,419
421,1140205,1999,Ooppera,Mannerheimintie,60.182157,24.926754,,0,0,421
422,1140216,1915,Töölön kisahalli,Mannerheimint. 21-23,60.18465,24.92313,,0,0,422
423,1140436,0107,Ooppera,Mannerheimintie,60.18228,24.92659,,0,2,423
424,1140437,0108,Ooppera,Mannerheimintie 58,60.18199,24.92695,,0,1,424
425,1140438,0109,Töölön halli,Mannerheimintie 29,60.18575,24.9213,,0,1,425
426,1140439,0110,Töölön halli,Mannerheimintie 76,60.18486,24.92255,,0,1,426
427,1140440,0641,Kansaneläkelaitos,Nordenskiöldinkatu 9,60.18868,24.91911,,0,1,427
428,1140441,0112,Kansaneläkelaitos,Mannerheimintie 94,60.18733,24.91918,,0,1,428
429,1140446,0111,Kansaneläkelaitos,Mannerheimintie 47,60.18874,24.91779,,0,2,429
430,1140447,0209,Töölöntori,Runeberginkatu 55,60.17971,24.92371,,0,2,430
431,1140449,0210,Töölöntori,Runeberginkatu 46,60.17956,24.92358,,0,2,431
432,1140450,0241,Ooppera,Helsinginkatu,60.18205,24.92821,,0,1,432
433,1140451,0242,Ooppera,Helsinginkatu,60.18195,24.92785,,0,1,433
434,1140452,0243,Kaupunginpuutarha,Helsinginkatu,60.18445,24.93198,,0,2,434
435,1140453,0244,Kaupunginpuutarha,Helsinginkatu,60.184192,24.931828,,0,2,435
436,1150101,1327,Töölön tulli,Topeliuksenkatu 43,60.19064,24.91098,,0,2,436
437,1150102,1326,Töölön tulli,Topeliuksenkatu,60.19039,24.91095,,0,2,437
438,1150107,1321,Naistenklinikka,Haartmaninkatu,60.18934,24.91113,,0,2,438
439,1150108,1320,Naistenklinikka,Haartmaninkatu,60.18926,24.91105,,0,2,439
440,1150109,1323,Haartmaninkatu,Haartmaninkatu,60.19067,24.90781,,0,2,440
441,1150110,1322,Haartmaninkatu,Haartmaninkatu,60.19067,24.90756,,0,2,441
442,1150111,1385,Meilahdentie,Paciuksenkatu 17,60.19352,24.89467,,0,2,442
443,1150112,1384,Meilahdentie,Paciuksenkatu,60.19281,24.89547,,0,2,443
444,1150113,1387,Paciuksenkaari,Paciuksenkatu,60.19522,24.8907,,0,2,444
445,1150114,1386,Paciuksenkaari,Paciuksenkatu,60.1942,24.89206,,0,2,445
446,1150116,1381,Tukholmankatu,Tukholmankatu,60.1913,24.90792,,0,2,446
447,1150117,1382,Mäntytie,Tukholmankatu,60.191258,24.902306,,0,2,447
448,1150118,1380,Tukholmankatu,Tukholmankatu,60.19113,24.90804,,0,2,448
449,1150119,1291,Meilahden sairaala,Paciuksenkatu,60.18666,24.90587,,0,2,449
450,1150120,1292,Meilahden sairaala,Paciuksenkatu,60.18711,24.90495,,0,2,450
451,1150122,1293,Humallahti,Seurasaarentie,60.1869,24.90153,,0,2,451
452,1150123,1294,Humallahti,Seurasaarentie,60.1869,24.90168,,0,2,452
453,1150124,1295,Mäntyniemi,Seurasaarentie 3,60.18645,24.89917,,0,2,453
454,1150125,1296,Mäntyniemi,Seurasaarentie 4,60.18644,24.89907,,0,2,454
455,1150126,1297,Ruutikellarit,Seurasaarentie 7,60.18742,24.89573,,0,2,455
456,1150127,1298,Ruutikellarit,Seurasaarentie 6,60.18734,24.89597,,0,2,456
457,1150128,1299,Heikinniementie,Seurasaarentie,60.18844,24.88912,,0,2,457
458,1150129,1300,Heikinniementie,Seurasaarentie,60.18835,24.88958,,0,2,458
459,1150130,1302,Seurasaari,Seurasaarentie,60.18854,24.88575,,0,2,459
460,1150131,1383,Mäntytie,Tukholmankatu 23,60.19145,24.90129,,0,2,460
461,1150133,1379,Töölön tulli,Tukholmankatu,60.19118,24.91225,,0,0,461
462,1150134,1378,Töölön tulli,Tukholmankatu,60.190969,24.912405,,0,0,462
463,1150145,1324,Meilahden klinikat,Sairaala-alue,60.189857,24.905548,,0,2,463
464,1150431,0113,Töölön tulli,Tukholmankatu,60.19117,24.91126,,0,1,464
465,1150432,0114,Töölön tulli,Tukholmankatu 2,60.19113,24.91136,,0,1,465
466,1150433,0115,Meilahden sairaala,Tukholmankatu 15,60.19128,24.90543,,0,1,466
467,1150434,0116,Meilahden sairaala,Tukholmankatu,60.19125,24.90558,,0,1,467
468,1150435,0117,Meilahdentie,Paciuksenkatu,60.19333,24.89456,,0,2,468
469,1150436,0118,Meilahdentie,Paciuksenkatu,60.19326,24.89463,,0,2,469
470,1150437,0119,Paciuksenkaari,Paciuksenkatu,60.19455,24.89175,,0,2,470
471,1150438,0120,Paciuksenkaari,Paciuksenkatu,60.19445,24.89183,,0,2,471
472,1160101,1927,Tilkka,Mannerheimintie,60.19789,24.90154,,0,2,472
473,1160104,1926,Tilkka,Mannerheimintie,60.19771,24.90119,,0,2,473
474,1160105,1931,Ruskeasuo,Mannerheimintie,60.20414,24.89932,,0,2,474
475,1160107,1928,Ruskeasuo,Mannerheimintie,60.20246,24.89911,,0,2,475
476,1160109,1932,Ruskeasuon varikko,Mannerheimintie,60.206997,24.898935,,0,2,476
477,1160111,2080,Kiskontie,Tenholantie 22,60.2026,24.90502,,0,2,477
478,1160112,2081,Kiskontie,Tenholantie 7,60.20265,24.90444,,0,2,478
479,1160113,2083,Invalidisäätiö,Tenholantie 10,60.20294,24.9079,,0,2,479
480,1160115,2078,Ruskeasuo,Koroistentie,60.20293,24.90058,,0,2,480
481,1160118,2084,Ruskeasuon varikko,Hakamäentie,60.207853,24.900612,,0,2,481
482,1160202,1929,Tilkka,Mannerheimintie,60.19813,24.90152,,0,0,482
483,1160206,1933,Ruskeasuo,Mannerheimintie,60.20521,24.89933,,0,0,483
484,1160401,0141,Ruskeasuo,Korppaanmäentie 1,60.203227,24.89831,,0,1,484
485,1160402,0142,Ruskeasuo,Korppaanmäentie 4,60.203193,24.898717,,0,1,485
486,1160403,0143,Kytösuontie,Korppaanmäentie 7,60.20413,24.89576,,0,1,486
487,1160404,0144,Kytösuontie,Korppaanmäentie 10,60.204017,24.895583,,0,1,487
488,1160414,0139,Tilkka,Mannerheimintie,60.19895,24.90111,,0,2,488
489,1160415,0140,Tilkka,Mannerheimintie,60.198317,24.90125,,0,2,489
490,1171104,2116,Ilmalanrinne,Ilmalankatu,60.20791,24.91521,,0,0,490
491,1171105,2117,Ilmalanrinne,Ilmalankatu,60.20793,24.91536,,0,0,491
492,1171120,2075,Eläintarha,Nordenskiöldinkatu,60.19249,24.93084,,0,2,492
493,1171121,2088,Ilmalantori,Ilmalantori,60.205915,24.91852,,0,2,493
494,1171122,2073,Auroran sairaala,Nordenskiöldinkatu,60.19145,24.92554,,0,2,494
495,1171124,2093,Radiokatu,Radiokatu,60.20241,24.92193,,0,2,495
496,1171125,2092,Radiokatu,Radiokatu 10,60.20226,24.92151,,0,2,496
497,1171126,2091,Tv-keskus,Radiokatu,60.203862,24.918633,,0,2,497
498,1171127,2090,Tv-keskus,Radiokatu,60.20309,24.91942,,0,2,498
499,1171130,2095,Iso Paja,Radiokatu 5,60.20279,24.92483,,0,2,499
500,1171131,2094,Iso Paja,Radiokatu 2,60.20267,24.92511,,0,2,500
501,1171134,2109,Eläintarha,Veturitie,60.19303,24.9299,,0,2,501
502,1171135,2074,Eläintarha,Nordenskiöldinkatu,60.19232,24.92817,,0,2,502
503,1171150,2188,Ilmalan seisake,Hakamäentie,60.2085,24.91885,,0,2,503
504,1171151,2187,Ilmalan seisake,Hakamäentie,60.20785,24.92075,,0,2,504
505,1171152,2107,Palkkatilanportti,Pasilankatu,60.19662,24.92898,,0,2,505
506,1171153,2106,Palkkatilanportti,Pasilankatu,60.19641,24.9288,,0,2,506
507,1171154,2097,Kyllikinportti,Pasilankatu,60.20136,24.92665,,0,2,507
508,1171158,2096,Kyllikinportti,Pasilankatu,60.20111,24.92664,,0,2,508
509,1171180,2087,Ilmalantori,Ilmalantori,60.20603,24.9188,,0,2,509
510,1171403,0604,Palkkatilanportti,Pasilanraitio,60.19615,24.92756,,0,1,510
511,1171404,0603,Palkkatilanportti,Pasilanraitio 1,60.19633,24.92751,,0,2,511
512,1171405,0606,Maistraatintori,Pasilanraitio,60.19886,24.9252,,0,2,512
513,1171406,0605,Maistraatintori,Pasilanraitio,60.19866,24.92539,,0,1,513
514,1171407,0608,Kyllikinportti,Kyllikinportti 1,60.19975,24.925266,,0,2,514
515,1171408,0607,Kyllikinportti,Kyllikinportti 2,60.199893,24.925451,,0,1,515
516,1171442,0640,Auroran sairaala,Nordenskiöldinkatu,60.19152,24.92539,,0,1,516
517,1171444,0638,Eläintarha,Nordenskiöldinkatu,60.1926,24.93078,,0,2,517
518,1171445,0637,Eläintarha,Nordenskiöldinkatu,60.19255,24.93023,,0,1,518
519,1171457,0602,Eläintarha,Veturitie,60.19268,24.92923,,0,2,519
520,1171458,0601,Eläintarha,Veturitie,60.19285,24.92925,,0,2,520
521,1172114,2197,Ilmalan bussivarikko,Postintaival,60.21037,24.91711,,0,2,521
522,1172142,2198,Ilmalan bussivarikko,Postintaival,60.21009,24.91752,,0,2,522
523,1172143,2199,Posti 1,Postintaival,60.21345,24.91755,,0,2,523
524,1172144,2200,Posti 1,Postintaival,60.21287,24.91677,,0,2,524
525,1172145,2201,Posti 2,Postintaival,60.21683,24.91878,,0,2,525
526,1172146,2202,Posti 2,Postintaival,60.21642,24.91783,,0,2,526
527,1172503,0078,Ilmala,Postintaival 3,60.207605,24.921321,7545.0,0,0,7545
528,1172553,0078,Ilmala,Postintaival 3,60.207587,24.921303,7545.0,0,0,7545
529,1173101,0663,Asemapäällikönkatu,Ratamestarinkatu,60.198243,24.940496,,0,0,529
530,1173102,2436,Koskelantie,Mäkelänkatu,60.20786,24.94523,,0,2,530
531,1173103,2165,Junailijankuja,Asemapäällikönk. 9,60.19855,24.93712,,0,2,531
532,1173105,2181,Pasilan asema,Ratapihantie 7,60.19942,24.93461,7514.0,0,2,7514
533,1173106,2182,Pasilan asema,Ratapihantie,60.19989,24.93402,7514.0,0,2,7514
534,1173107,2183,Vaihdemiehenkatu,Ratapihantie,60.20298,24.93323,,0,2,534
535,1173108,2184,Vaihdemiehenkatu,Ratapihantie,60.2026,24.9329,,0,2,535
536,1173111,2430,Pyöräilystadion,Mäkelänkatu,60.20099,24.94455,,0,2,536
537,1173112,0662,Asemapäällikönkatu,Ratamestarinkatu,60.198037,24.940327,,0,0,537
538,1173113,0661,Jämsänkatu,Kumpulantie,60.19669,24.941768,,0,2,538
539,1173127,2105,Teollisuuskatu,Ratapihantie 1,60.19699,24.93584,,0,2,539
540,1173132,2193,Ilmattarentie,Koskelantie,60.20781,24.9413,,0,2,540
541,1173133,2194,Ilmattarentie,Koskelantie,60.20753,24.93986,,0,2,541
542,1173148,2102,Pasilansilta,Ratapihantie,60.1977,24.93506,7514.0,0,2,7514
543,1173210,2166,Ratamestarinkatu,Asemapäällikönk. 8,60.198534,24.939466,,0,0,543
544,1173401,0663,Asemapäällikönkatu,Ratamestarinkatu,60.198243,24.940496,,0,1,544
545,1173402,0662,Asemapäällikönkatu,Ratamestarinkatu,60.198037,24.940327,,0,1,545
546,1173403,0661,Jämsänkatu,Kumpulantie,60.19669,24.941768,,0,1,546
547,1173416,0273,Pyöräilystadion,Mäkelänkatu,60.2031,24.94535,,0,0,547
548,1173417,0274,Pyöräilystadion,Mäkelänkatu,60.202907,24.945287,,0,1,548
549,1173418,0613,Messukeskus,Rautatieläisenkatu 6,60.20128,24.93713,,0,1,549
550,1173423,0275,Koskelantie,Mäkelänkatu,60.208348,24.945462,,0,1,550
551,1173424,0276,Koskelantie,Mäkelänkatu,60.20816,24.94549,,0,2,551
552,1173429,0618,Radanrakentajantie,Radanrakentajantie,60.2004,24.94176,,0,1,552
553,1173430,0617,Radanrakentajantie,Radanrakentajantie,60.20036,24.94221,,0,1,553
554,1173431,0616,Kellosilta,Ratamestarinkatu 9,60.20108,24.93925,,0,1,554
555,1173432,0615,Kellosilta,Ratamestarinkatu 10,60.20068,24.93897,,0,1,555
556,1173433,0614,Messukeskus,Rautatieläisenkatu 5,60.20141,24.93678,,0,1,556
557,1173435,0611,Pasilan asema,Ratapihantie 7,60.19913,24.93491,,0,2,557
558,1174101,2119,Ilmalan seisake,Ilmalanrinne,60.208023,24.921068,,0,0,558
559,1174102,2118,Ilmalan seisake,Ilmalanrinne,60.20796,24.92078,,0,0,559
560,1174112,2189,Veturitie,Hakamäentie,60.20661,24.92968,,0,2,560
561,1174128,2100,Pasilan asema,Pasilansilta,60.19803,24.93425,7514.0,0,2,7514
562,1174147,2101,Pasilan asema,Pasilansilta,60.1981,24.93365,7514.0,0,1,7514
563,1174149,2190,Veturitie,Hakamäentie,60.20694,24.92919,,0,2,563
564,1174401,0620,Pasilan asema,Ratapihantie,60.19951,24.93424,,0,0,564
565,1174501,0071,Pasila,Ratapihantie 6,60.199117,24.933579,7544.0,0,0,7544
566,1174502,0071,Pasila,Ratapihantie 6,60.199041,24.932928,7544.0,0,0,7544
567,1174551,0071,Pasila,Ratapihantie 6,60.199118,24.933561,7544.0,0,0,7544
568,1174552,0071,Pasila,Ratapihantie 6,60.199041,24.932928,7544.0,0,0,7544
569,1180103,1923,Kuusitie,Mannerheimintie 93,60.1949,24.90303,,0,2,569
570,1180105,1920,Kuusitie,Mannerheimintie 146,60.19479,24.90243,,0,2,570
571,1180113,1919,Töölön tulli,Mannerheimintie 71,60.19157,24.91246,,0,2,571
572,1180115,1918,Töölön tulli,Mannerheimintie,60.19182,24.91102,,0,2,572
573,1180121,2072,Auroran sairaala,Nordenskiöldinkatu,60.19123,24.92366,,0,2,573
574,1180123,2077,Reijolankatu,Reijolankatu 3,60.18981,24.91769,,0,2,574
575,1180124,2076,Reijolankatu,Reijolankatu,60.189802,24.919363,,0,2,575
576,1180203,1925,Kuusitie,Mannerheimintie 93,60.19522,24.90259,,0,0,576
577,1180206,1924,Kuusitie,Mannerheimintie,60.19551,24.90115,,0,0,577
578,1180214,1921,Töölön tulli,Mannerheimintie 71,60.19169,24.91203,,0,0,578
579,1180437,0133,Töölön tulli,Mannerheimintie 75,60.19186,24.91111,,0,2,579
580,1180438,0134,Töölön tulli,Mannerheimintie 116,60.19141,24.91231,,0,2,580
581,1180439,0135,Jalavatie,Mannerheimintie 85,60.1935,24.90646,,0,1,581
582,1180440,0136,Jalavatie,Mannerheimintie 132,60.19345,24.90648,,0,1,582
583,1180441,0137,Kuusitie,Mannerheimintie,60.19511,24.90231,,0,2,583
584,1180442,0138,Kuusitie,Mannerheimintie 150,60.19498,24.90246,,0,2,584
585,1180443,0639,Auroran sairaala,Nordenskiöldinkatu,60.19115,24.92384,,0,1,585
586,1201107,1146,Selkämerenkatu,Santakatu,60.162645,24.916119,,0,0,586
587,1201109,1012,Salmisaarenranta,Tallberginkatu,60.16422,24.90171,,0,0,587
588,1201111,1155,Salmisaarenaukio,Salmisaarenranta,60.165917,24.899274,,0,0,588
589,1201112,1156,Energiakatu,Salmisaarenranta,60.165095,24.900652,,0,0,589
590,1201113,,Ruoholahti (M),Itämerenkatu,60.163335,24.915131,,0,0,590
591,1201129,1013,Länsiväylä,Porkkalankatu 3,60.16436,24.91112,,0,2,591
592,1201130,1014,Länsiväylä,Porkkalankatu,60.16431,24.91405,,0,2,592
593,1201131,1015,Salmisaari,Porkkalankatu 11,60.16338,24.9044,,0,2,593
594,1201132,1016,Salmisaari,Porkkalankatu,60.16338,24.90505,,0,2,594
595,1201133,0216,Itämerenkatu,Itämerenkatu 3,60.163552,24.919945,,0,2,595
596,1201134,0215,Itämerenkatu,Itämerenkatu 2,60.163533,24.920651,,0,2,596
597,1201135,0214,Ruoholahti(M),Itämerenkatu 19,60.16338,24.91418,,0,1,597
598,1201136,0213,Ruoholahti(M),Itämerenkatu 16,60.16335,24.91484,,0,1,598
599,1201139,1165,Länsisatamankatu,Länsisatamankatu,60.16346,24.90771,,0,2,599
600,1201140,1166,Länsisatamankatu,Länsisatamankatu,60.16333,24.90788,,0,2,600
601,1201229,1011,Länsiväylä,Porkkalankatu 1,60.16455,24.91327,,0,0,601
602,1201402,0290,Länsisatamankatu,Länsisatamankatu,60.16255,24.90793,,0,0,602
603,1201403,0291,Länsisatamankatu,Länsisatamankatu,60.16288,24.90795,,0,0,603
604,1201429,0215,Itämerenkatu,Itämerenkatu 4,60.163533,24.920651,,0,1,604
605,1201430,0216,Itämerenkatu,Itämerenkatu 5,60.163552,24.919945,,0,1,605
606,1201431,0213,Ruoholahti(M),Itämerenkatu 19,60.16335,24.91484,,0,1,606
607,1201432,0214,Ruoholahti(M),Itämerenkatu 14,60.16345,24.91418,,0,1,607
608,1201601,0012,Ruoholahti,Ruoholahti,60.162714,24.913852,7524.0,0,0,7524
609,1201602,0012,Ruoholahti,Ruoholahti,60.162714,24.913852,7524.0,0,0,7524
610,1203401,0292,Crusellinsilta,Länsisatamankatu,60.15914,24.90949,,0,0,610
611,1203402,0293,Crusellinsilta,Länsisatamankatu,60.15946,24.90916,,0,0,611
612,1203403,0294,Saukonpaasi,Länsisatamankatu,60.15746,24.91093,,0,0,612
613,1203404,0295,Saukonpaasi,Länsisatamankatu,60.15701,24.91141,,0,0,613
614,1203405,0296,Huutokonttori,Tyynenmerenkatu,60.15976,24.92129,,0,0,614
615,1203406,0297,Huutokonttori,Tyynenmerenkatu,60.1599,24.92135,,0,0,615
616,1203411,0200,Länsiterminaali,Tyynenmerenkatu,60.155522,24.921899,,0,0,616
617,1203412,0200,Länsiterminaali,Tyynenmerenkatu,60.155611,24.921992,,0,0,617
